0 1728000   
0.3 -3.3284 0.55 0.2875 63
0.3 -2.5 0.55 0.2875 63
0.3 -1.5353 0.55 0.2875 63
0.3 -0.5 0.55 0.2875 63
0.7 0.53528 0.67 0.5 62
0.7 1.5 0.67 0.5 62
0.7 2.3284 0.67 0.5 62
0.7 2.9641 0.67 0.5 62
0.7 3.3637 0.67 0.5 62
0.7 3.5 0.67 0.5 62
0.7 3.3637 0.67 0.5 62
0.7 2.9641 0.67 0.5 62
0.7 2.3284 0.67 0.5 62
0.7 1.5 0.67 0.5 62
0.7 0.53528 0.67 0.5 62
0.7 -0.5 0.67 0.5 62
0.7 -1.5353 0.67 0.5 62
0.7 -2.5 0.67 0.5 62
0.7 -3.3284 0.67 0.5 62
0.7 -3.9641 0.67 0.5 62
0.7 -4.3637 0.67 0.5 62
0.7 -4.5 0.67 0.5 62
0.7 -4.3637 0.67 0.5 62
0.7 -3.9641 0.67 0.5 62
0.7 -3.3284 0.67 0.5 62
0.7 -2.5 0.67 0.5 62
0.7 -1.5353 0.67 0.5 62
0.7 -0.5 0.67 0.5 62
0.7 3.0353 0.62 0.2875 60
0.7 4 0.62 0.2875 60
0.7 4.8284 0.62 0.2875 60
0.7 5.4641 0.62 0.2875 60
0.7 5.8637 0.62 0.2875 60
0.7 6 0.62 0.2875 60
0.7 5.8637 0.62 0.2875 60
0.7 5.4641 0.62 0.2875 60
0.7 4.8284 0.62 0.2875 60
0.7 4 0.62 0.2875 60
0.7 3.0353 0.62 0.2875 60
0.7 2 0.62 0.2875 60
0.7 0.96472 0.62 0.2875 60
0.7 0 0.62 0.2875 60
0.7 -0.82843 0.62 0.2875 60
0.7 -1.4641 0.62 0.2875 60
0.7 -1.8637 0.62 0.2875 60
0.7 -2 0.62 0.2875 60
0.7 -1.8637 0.62 0.2875 60
0.7 -1.4641 0.62 0.2875 60
0.7 -0.82843 0.62 0.2875 60
0.7 0 0.62 0.2875 60
0.7 0.96472 0.62 0.2875 60
0.7 2 0.62 0.2875 60
1 2.7353 0.72 0.0875 55
1 3.7 0.72 0.0875 55
1 4.5284 0.72 0.0875 55
1 5.1641 0.72 0.0875 55
1 5.5637 0.72 0.0875 55
1 5.7 0.72 0.0875 55
1 5.5637 0.72 0.0875 55
1 5.1641 0.72 0.0875 55
1 4.5284 0.72 0.0875 55
1 3.7 0.72 0.0875 55
1 2.7353 0.72 0.0875 55
1 1.7 0.72 0.0875 55
1 0.66472 0.72 0.0875 55
1 -0.3 0.72 0.0875 55
1 -1.1284 0.72 0.0875 55
1 -1.7641 0.72 0.0875 55
1 -2.1637 0.72 0.0875 55
1 -2.3 0.72 0.0875 55
1 -2.1637 0.72 0.0875 55
1 -1.7641 0.72 0.0875 55
1 -1.1284 0.72 0.0875 55
1 -0.3 0.72 0.0875 55
1 0.66472 0.72 0.0875 55
1 1.7 0.72 0.0875 55
0.7 2.7353 0.59 0 54
0.7 3.7 0.59 0 54
0.7 4.5284 0.59 0 54
0.7 5.1641 0.59 0 54
0.7 5.5637 0.59 0 54
0.7 5.7 0.59 0 54
0.7 5.5637 0.59 0 54
0.7 5.1641 0.59 0 54
0.7 4.5284 0.59 0 54
0.7 3.7 0.59 0 54
0.7 2.7353 0.59 0 54
0.7 1.7 0.59 0 54
0.7 0.66472 0.59 0 54
0.7 -0.3 0.59 0 54
0.7 -1.1284 0.59 0 54
0.7 -1.7641 0.59 0 54
0.7 -2.1637 0.59 0 54
0.7 -2.3 0.59 0 54
0.7 -2.1637 0.59 0 54
0.7 -1.7641 0.59 0 54
0.7 -1.1284 0.59 0 54
0.7 -0.3 0.59 0 54
0.7 0.66472 0.59 0 54
0.7 1.7 0.59 0 54
0 5.0353 0.48 0.0375 51
0 6 0.48 0.0375 51
0 6.8284 0.48 0.0375 51
0 7.4641 0.48 0.0375 51
0 7.8637 0.48 0.0375 51
0 8 0.48 0.0375 51
0 7.8637 0.48 0.0375 51
0 7.4641 0.48 0.0375 51
0 6.8284 0.48 0.0375 51
0 6 0.48 0.0375 51
0 5.0353 0.48 0.0375 51
0 4 0.48 0.0375 51
0 2.9647 0.48 0.0375 51
0 2 0.48 0.0375 51
0 1.1716 0.48 0.0375 51
0 0.5359 0.48 0.0375 51
0 0.1363 0.48 0.0375 51
0 0 0.48 0.0375 51
0 0.1363 0.48 0.0375 51
0 0.5359 0.48 0.0375 51
0 1.1716 0.48 0.0375 51
0 2 0.48 0.0375 51
0 2.9647 0.48 0.0375 51
0 4 0.48 0.0375 51
0.7 5.6353 0.54 0.0875 49
0.7 6.6 0.54 0.0875 49
0.7 7.4284 0.54 0.0875 49
0.7 8.0641 0.54 0.0875 49
0.7 8.4637 0.54 0.0875 49
0.7 8.6 0.54 0.0875 49
0.7 8.4637 0.54 0.0875 49
0.7 8.0641 0.54 0.0875 49
0.7 7.4284 0.54 0.0875 49
0.7 6.6 0.54 0.0875 49
0.7 5.6353 0.54 0.0875 49
0.7 4.6 0.54 0.0875 49
0.7 3.5647 0.54 0.0875 49
0.7 2.6 0.54 0.0875 49
0.7 1.7716 0.54 0.0875 49
0.7 1.1359 0.54 0.0875 49
0.7 0.7363 0.54 0.0875 49
0.7 0.6 0.54 0.0875 49
0.7 0.7363 0.54 0.0875 49
0.7 1.1359 0.54 0.0875 49
0.7 1.7716 0.54 0.0875 49
0.7 2.6 0.54 0.0875 49
0.7 3.5647 0.54 0.0875 49
0.7 4.6 0.54 0.0875 49
0.3 6.7353 0.49 0.1625 45
0.3 7.7 0.49 0.1625 45
0.3 8.5284 0.49 0.1625 45
0.3 9.1641 0.49 0.1625 45
0.3 9.5637 0.49 0.1625 45
0.3 9.7 0.49 0.1625 45
0.3 9.5637 0.49 0.1625 45
0.3 9.1641 0.49 0.1625 45
0.3 8.5284 0.49 0.1625 45
0.3 7.7 0.49 0.1625 45
0.3 6.7353 0.49 0.1625 45
0.3 5.7 0.49 0.1625 45
0.3 4.6647 0.49 0.1625 45
0.3 3.7 0.49 0.1625 45
0.3 2.8716 0.49 0.1625 45
0.3 2.2359 0.49 0.1625 45
0.3 1.8363 0.49 0.1625 45
0.3 1.7 0.49 0.1625 45
0.3 1.8363 0.49 0.1625 45
0.3 2.2359 0.49 0.1625 45
0.3 2.8716 0.49 0.1625 45
0.3 3.7 0.49 0.1625 45
0.3 4.6647 0.49 0.1625 45
0.3 5.7 0.49 0.1625 45
0 7.1353 0.53 0.4625 41
0 8.1 0.53 0.4625 41
0 8.9284 0.53 0.4625 41
0 9.5641 0.53 0.4625 41
0 9.9637 0.53 0.4625 41
0 10.1 0.53 0.4625 41
0 9.9637 0.53 0.4625 41
0 9.5641 0.53 0.4625 41
0 8.9284 0.53 0.4625 41
0 8.1 0.53 0.4625 41
0 7.1353 0.53 0.4625 41
0 6.1 0.53 0.4625 41
0 5.0647 0.53 0.4625 41
0 4.1 0.53 0.4625 41
0 3.2716 0.53 0.4625 41
0 2.6359 0.53 0.4625 41
0 2.2363 0.53 0.4625 41
0 2.1 0.53 0.4625 41
0 2.2363 0.53 0.4625 41
0 2.6359 0.53 0.4625 41
0 3.2716 0.53 0.4625 41
0 4.1 0.53 0.4625 41
0 5.0647 0.53 0.4625 41
0 6.1 0.53 0.4625 41
0.9 6.9353 0.62 0.7125 34
0.9 7.9 0.62 0.7125 34
0.9 8.7284 0.62 0.7125 34
0.9 9.3641 0.62 0.7125 34
0.9 9.7637 0.62 0.7125 34
0.9 9.9 0.62 0.7125 34
0.9 9.7637 0.62 0.7125 34
0.9 9.3641 0.62 0.7125 34
0.9 8.7284 0.62 0.7125 34
0.9 7.9 0.62 0.7125 34
0.9 6.9353 0.62 0.7125 34
0.9 5.9 0.62 0.7125 34
0.9 4.8647 0.62 0.7125 34
0.9 3.9 0.62 0.7125 34
0.9 3.0716 0.62 0.7125 34
0.9 2.4359 0.62 0.7125 34
0.9 2.0363 0.62 0.7125 34
0.9 1.9 0.62 0.7125 34
0.9 2.0363 0.62 0.7125 34
0.9 2.4359 0.62 0.7125 34
0.9 3.0716 0.62 0.7125 34
0.9 3.9 0.62 0.7125 34
0.9 4.8647 0.62 0.7125 34
0.9 5.9 0.62 0.7125 34
2.1 9.7353 0.58 0.8375 29
2.1 10.7 0.58 0.8375 29
2.1 11.528 0.58 0.8375 29
2.1 12.164 0.58 0.8375 29
2.1 12.564 0.58 0.8375 29
2.1 12.7 0.58 0.8375 29
2.1 12.564 0.58 0.8375 29
2.1 12.164 0.58 0.8375 29
2.1 11.528 0.58 0.8375 29
2.1 10.7 0.58 0.8375 29
2.1 9.7353 0.58 0.8375 29
2.1 8.7 0.58 0.8375 29
2.1 7.6647 0.58 0.8375 29
2.1 6.7 0.58 0.8375 29
2.1 5.8716 0.58 0.8375 29
2.1 5.2359 0.58 0.8375 29
2.1 4.8363 0.58 0.8375 29
2.1 4.7 0.58 0.8375 29
2.1 4.8363 0.58 0.8375 29
2.1 5.2359 0.58 0.8375 29
2.1 5.8716 0.58 0.8375 29
2.1 6.7 0.58 0.8375 29
2.1 7.6647 0.58 0.8375 29
2.1 8.7 0.58 0.8375 29
3.4 9.5353 0.68 0.8375 19
3.4 10.5 0.68 0.8375 19
3.4 11.328 0.68 0.8375 19
3.4 11.964 0.68 0.8375 19
3.4 12.364 0.68 0.8375 19
3.4 12.5 0.68 0.8375 19
3.4 12.364 0.68 0.8375 19
3.4 11.964 0.68 0.8375 19
3.4 11.328 0.68 0.8375 19
3.4 10.5 0.68 0.8375 19
3.4 9.5353 0.68 0.8375 19
3.4 8.5 0.68 0.8375 19
3.4 7.4647 0.68 0.8375 19
3.4 6.5 0.68 0.8375 19
3.4 5.6716 0.68 0.8375 19
3.4 5.0359 0.68 0.8375 19
3.4 4.6363 0.68 0.8375 19
3.4 4.5 0.68 0.8375 19
3.4 4.6363 0.68 0.8375 19
3.4 5.0359 0.68 0.8375 19
3.4 5.6716 0.68 0.8375 19
3.4 6.5 0.68 0.8375 19
3.4 7.4647 0.68 0.8375 19
3.4 8.5 0.68 0.8375 19
3.4 12.235 0.5 0.5375 5
3.4 13.2 0.5 0.5375 5
3.4 14.028 0.5 0.5375 5
3.4 14.664 0.5 0.5375 5
3.4 15.064 0.5 0.5375 5
3.4 15.2 0.5 0.5375 5
3.4 15.064 0.5 0.5375 5
3.4 14.664 0.5 0.5375 5
3.4 14.028 0.5 0.5375 5
3.4 13.2 0.5 0.5375 5
3.4 12.235 0.5 0.5375 5
3.4 11.2 0.5 0.5375 5
3.4 10.165 0.5 0.5375 5
3.4 9.2 0.5 0.5375 5
3.4 8.3716 0.5 0.5375 5
3.4 7.7359 0.5 0.5375 5
3.4 7.3363 0.5 0.5375 5
3.4 7.2 0.5 0.5375 5
3.4 7.3363 0.5 0.5375 5
3.4 7.7359 0.5 0.5375 5
3.4 8.3716 0.5 0.5375 5
3.4 9.2 0.5 0.5375 5
3.4 10.165 0.5 0.5375 5
3.4 11.2 0.5 0.5375 5
4.6 11.735 0.54 0.625 0
4.6 12.7 0.54 0.625 0
4.6 13.528 0.54 0.625 0
4.6 14.164 0.54 0.625 0
4.6 14.564 0.54 0.625 0
4.6 14.7 0.54 0.625 0
4.6 14.564 0.54 0.625 0
4.6 14.164 0.54 0.625 0
4.6 13.528 0.54 0.625 0
4.6 12.7 0.54 0.625 0
4.6 11.735 0.54 0.625 0
4.6 10.7 0.54 0.625 0
4.6 9.6647 0.54 0.625 0
4.6 8.7 0.54 0.625 0
4.6 7.8716 0.54 0.625 0
4.6 7.2359 0.54 0.625 0
4.6 6.8363 0.54 0.625 0
4.6 6.7 0.54 0.625 0
4.6 6.8363 0.54 0.625 0
4.6 7.2359 0.54 0.625 0
4.6 7.8716 0.54 0.625 0
4.6 8.7 0.54 0.625 0
4.6 9.6647 0.54 0.625 0
4.6 10.7 0.54 0.625 0
